日付,通貨,USD投機筋ロング,USD投機筋ショート,USD投機筋差,通貨.1,EUR投機筋ロング,EUR投機筋ショート,EUR投機筋差,通貨.2,JPY投機筋ロング,JPY投機筋ショート,JPY投機筋差,通貨.3,GBP投機筋ロング,GBP投機筋ショート,GBP投機筋差,通貨.4,AUD投機筋ロング,AUD投機筋ショート,AUD投機筋差,通貨.5,CHF投機筋ロング,CHF投機筋ショート,CHF投機筋差,通貨.6,CAD投機筋ロング,CAD投機筋ショート,CAD投機筋差,通貨.7,NZD投機筋ロング,NZD投機筋ショート,NZD投機筋差,USDJPY終値,EURUSD終値,GBPUSD終値,AUDUSD終値,USDCHF終値,USDCAD終値,NZDUSD終値,USDJPY8週間後up or down,EURUSD8週間後up or down,GBPUSD8週間後up or down,AUDUSD8週間後up or down,USDCHF8週間後up or down,USDCAD8週間後up or down,NZDUSD8週間後up or down
2019-03-05,USD,41672.0,7958.0,33714.0,EUR,155922.0,234088.0,-78166.0,JPY,33421.0,84727.0,-51306.0,GBP,34620.0,69549.0,-34929.0,AUD,22597.0,63338.0,-40741.0,CHF,11993.0,36097.0,-24104.0,CAD,18210.0,58654.0,-40444.0,NZD,20687.0,19266.0,1421.0,111.878,1.13069,1.31772,0.70829,1.00396,1.33486,0.67905,down,down,down,down,up,up,down
2019-02-26,USD,48597.0,16684.0,31913.0,EUR,143847.0,216302.0,-72455.0,JPY,27365.0,67019.0,-39654.0,GBP,39743.0,79006.0,-39263.0,AUD,18802.0,54545.0,-35743.0,CHF,8777.0,34126.0,-25349.0,CAD,21553.0,60730.0,-39177.0,NZD,18295.0,17381.0,914.0,110.573,1.13875,1.32499,0.71805,0.99821,1.31622,0.68806,up,down,down,down,up,up,down
2019-02-19,USD,48544.0,15705.0,32839.0,EUR,145762.0,220696.0,-74934.0,JPY,24844.0,62305.0,-37461.0,GBP,33266.0,80794.0,-47528.0,AUD,17626.0,54694.0,-37068.0,CHF,9497.0,32847.0,-23350.0,CAD,22989.0,59426.0,-36437.0,NZD,18718.0,19458.0,-740.0,110.614,1.13389,1.30589,0.71627,1.00038,1.32099,0.68812,up,down,down,up,up,up,down
2019-02-12,USD,46646.0,13361.0,33285.0,EUR,157170.0,221070.0,-63900.0,JPY,24541.0,55283.0,-30742.0,GBP,30720.0,73664.0,-42944.0,AUD,18677.0,53172.0,-34495.0,CHF,10246.0,30926.0,-20680.0,CAD,21433.0,58970.0,-37537.0,NZD,17944.0,19067.0,-1123.0,110.45,1.13243,1.28918,0.70941,1.00632,1.32384,0.67345,up,down,up,up,down,up,up
2019-02-05,USD,45640.0,14862.0,30778.0,EUR,145480.0,197444.0,-51964.0,JPY,20752.0,52162.0,-31410.0,GBP,35111.0,68855.0,-33744.0,AUD,18997.0,54614.0,-35617.0,CHF,9664.0,27778.0,-18114.0,CAD,19808.0,61845.0,-42037.0,NZD,19257.0,18710.0,547.0,109.951,1.14044,1.29422,0.72338,0.99956,1.3123,0.68906,up,down,up,down,down,up,down
2019-01-29,USD,48325.0,17311.0,31014.0,EUR,146625.0,193099.0,-46474.0,JPY,27001.0,60346.0,-33345.0,GBP,39271.0,74467.0,-35196.0,AUD,21112.0,53224.0,-32112.0,CHF,6826.0,24906.0,-18080.0,CAD,16523.0,72913.0,-56390.0,NZD,14891.0,17707.0,-2816.0,109.367,1.14316,1.30651,0.71532,0.99403,1.3267,0.68306,up,down,up,down,up,up,up
2019-01-22,USD,48913.0,15357.0,33556.0,EUR,148652.0,189658.0,-41006.0,JPY,28403.0,68070.0,-39667.0,GBP,30050.0,82161.0,-52111.0,AUD,17580.0,53643.0,-36063.0,CHF,6091.0,22493.0,-16402.0,CAD,16727.0,72823.0,-56096.0,NZD,15437.0,20026.0,-4589.0,109.361,1.13584,1.29562,0.71207,0.99711,1.3353,0.67496,up,down,up,down,up,down,up
2019-01-15,USD,50572.0,16031.0,34541.0,EUR,152534.0,185195.0,-32661.0,JPY,38686.0,85107.0,-46421.0,GBP,31061.0,91537.0,-60476.0,AUD,21029.0,58998.0,-37969.0,CHF,5870.0,21164.0,-15294.0,CAD,17006.0,76530.0,-59524.0,NZD,14129.0,17069.0,-2940.0,108.651,1.1412,1.28566,0.72,0.98768,1.32617,0.68151,up,down,up,down,up,up,up
2019-01-08,USD,49072.0,15871.0,33201.0,EUR,146271.0,186804.0,-40533.0,JPY,42727.0,104041.0,-61314.0,GBP,27670.0,87762.0,-60092.0,AUD,22345.0,60120.0,-37775.0,CHF,5724.0,28910.0,-23186.0,CAD,19287.0,85289.0,-66002.0,NZD,14895.0,16433.0,-1538.0,108.711,1.14404,1.27118,0.71389,0.9808,1.32721,0.67195,up,down,up,down,up,up,up
2018-12-18,USD,43298.0,7249.0,36049.0,EUR,147654.0,200778.0,-53124.0,JPY,26957.0,129728.0,-102771.0,GBP,29162.0,89885.0,-60723.0,AUD,17970.0,53039.0,-35069.0,CHF,8437.0,31363.0,-22926.0,CAD,51566.0,59023.0,-7457.0,NZD,18820.0,15409.0,3411.0,112.501,1.13595,1.26284,0.71774,0.992,1.34618,0.68415,down,down,up,down,up,down,down
2018-12-11,USD,46660.0,8538.0,38122.0,EUR,146082.0,202369.0,-56287.0,JPY,25495.0,123101.0,-97606.0,GBP,47649.0,90068.0,-42419.0,AUD,14520.0,60051.0,-45531.0,CHF,16858.0,35125.0,-18267.0,CAD,41672.0,53341.0,-11669.0,NZD,19127.0,34368.0,-15241.0,113.351,1.13166,1.24844,0.7202,0.99299,1.33886,0.68689,down,up,up,up,up,down,up
2018-12-04,USD,45353.0,6904.0,38449.0,EUR,144859.0,205635.0,-60776.0,JPY,32717.0,142483.0,-109766.0,GBP,43935.0,83685.0,-39750.0,AUD,16743.0,67498.0,-50755.0,CHF,17913.0,37708.0,-19795.0,CAD,38736.0,51672.0,-12936.0,NZD,17694.0,38991.0,-21297.0,112.742,1.13401,1.27105,0.73354,0.99693,1.32538,0.69277,down,up,up,down,down,up,down
2018-11-27,USD,46349.0,7042.0,39307.0,EUR,149719.0,204790.0,-55071.0,JPY,35817.0,140141.0,-104324.0,GBP,37930.0,77080.0,-39150.0,AUD,12168.0,66071.0,-53903.0,CHF,16871.0,37939.0,-21068.0,CAD,41427.0,50057.0,-8630.0,NZD,16373.0,36913.0,-20540.0,113.771,1.12852,1.27417,0.72227,0.9979,1.32936,0.67865,down,up,up,down,down,up,down
2018-11-20,USD,45738.0,6398.0,39340.0,EUR,157633.0,204862.0,-47229.0,JPY,33462.0,133527.0,-100065.0,GBP,37710.0,81188.0,-43478.0,AUD,15968.0,75148.0,-59180.0,CHF,17418.0,37043.0,-19625.0,CAD,39059.0,45348.0,-6289.0,NZD,15489.0,34836.0,-19347.0,112.745,1.1369,1.27856,0.7213,0.99477,1.33053,0.67884,down,up,up,down,down,down,up
2018-11-13,USD,48448.0,7935.0,40513.0,EUR,161860.0,198879.0,-37019.0,JPY,40192.0,142486.0,-102294.0,GBP,38606.0,85713.0,-47107.0,AUD,18800.0,78580.0,-59780.0,CHF,15841.0,34443.0,-18602.0,CAD,36773.0,39564.0,-2791.0,NZD,11138.0,32006.0,-20868.0,113.798,1.12883,1.29651,0.72165,1.00653,1.32324,0.67615,down,up,down,down,down,up,down
2018-11-06,USD,48295.0,8013.0,40282.0,EUR,148973.0,195816.0,-46843.0,JPY,33060.0,122182.0,-89122.0,GBP,31670.0,88469.0,-56799.0,AUD,20825.0,87270.0,-66445.0,CHF,16747.0,36695.0,-19948.0,CAD,33753.0,36385.0,-2632.0,NZD,10434.0,36160.0,-25726.0,113.42,1.14237,1.30957,0.72439,1.00239,1.31231,0.67372,down,down,down,down,down,down,down
2018-10-30,USD,49859.0,10336.0,39523.0,EUR,157691.0,190353.0,-32662.0,JPY,28854.0,120474.0,-91620.0,GBP,35778.0,88260.0,-52482.0,AUD,22379.0,92791.0,-70412.0,CHF,18851.0,33373.0,-14522.0,CAD,29436.0,39091.0,-9655.0,NZD,8956.0,43987.0,-35031.0,113.104,1.1342,1.26998,0.7103,1.00509,1.31065,0.65522,down,down,down,down,down,down,up
2018-10-23,USD,48819.0,10791.0,38028.0,EUR,149585.0,179889.0,-30304.0,JPY,29922.0,122726.0,-92804.0,GBP,33299.0,80296.0,-46997.0,AUD,20207.0,90575.0,-70368.0,CHF,13213.0,30318.0,-17105.0,CAD,32031.0,39259.0,-7228.0,NZD,9634.0,42682.0,-33048.0,112.433,1.14706,1.29814,0.70838,0.99478,1.30832,0.65485,up,down,down,up,down,up,up
2018-10-16,USD,45830.0,7954.0,37876.0,EUR,140817.0,170161.0,-29344.0,JPY,30096.0,130717.0,-100621.0,GBP,32153.0,82506.0,-50353.0,AUD,19849.0,91340.0,-71491.0,CHF,13505.0,30029.0,-16524.0,CAD,32202.0,43221.0,-11019.0,NZD,11136.0,46548.0,-35412.0,112.247,1.15723,1.31821,0.714,0.9905,1.2932,0.65648,up,down,down,up,up,up,up
2018-10-09,USD,48465.0,10756.0,37709.0,EUR,162315.0,178457.0,-16142.0,JPY,47034.0,162235.0,-115201.0,GBP,30186.0,90693.0,-60507.0,AUD,25596.0,98880.0,-73284.0,CHF,14990.0,27793.0,-12803.0,CAD,38867.0,51012.0,-12145.0,NZD,15418.0,49238.0,-33820.0,112.946,1.14882,1.31412,0.7101,0.99147,1.29443,0.6471,down,down,down,up,up,up,up
2018-10-02,USD,43552.0,6516.0,37036.0,EUR,164738.0,171839.0,-7101.0,JPY,56074.0,170120.0,-114046.0,GBP,30786.0,90126.0,-59340.0,AUD,20470.0,92188.0,-71718.0,CHF,11848.0,25250.0,-13402.0,CAD,41940.0,60424.0,-18484.0,NZD,10678.0,41274.0,-30596.0,113.627,1.15457,1.29778,0.7184,0.98361,1.2821,0.65875,up,down,down,up,up,up,up
2018-09-25,USD,43449.0,6440.0,37009.0,EUR,172426.0,168730.0,3696.0,JPY,47253.0,131972.0,-84719.0,GBP,34768.0,101846.0,-67078.0,AUD,21888.0,93949.0,-72061.0,CHF,10394.0,26477.0,-16083.0,CAD,31812.0,51344.0,-19532.0,NZD,10906.0,42741.0,-31835.0,112.965,1.17652,1.31754,0.72491,0.9647,1.29512,0.66435,down,down,down,down,up,up,up
2018-09-18,USD,47280.0,9824.0,37456.0,EUR,166468.0,164802.0,1666.0,JPY,49752.0,113507.0,-63755.0,GBP,32856.0,112114.0,-79258.0,AUD,26231.0,94234.0,-68003.0,CHF,9875.0,28313.0,-18438.0,CAD,25979.0,56090.0,-30111.0,NZD,11021.0,43010.0,-31989.0,112.347,1.16616,1.31464,0.72178,0.96424,1.29715,0.65751,up,down,down,down,up,up,up
2018-09-11,USD,44223.0,9728.0,34495.0,EUR,164639.0,153469.0,11170.0,JPY,48057.0,101943.0,-53886.0,GBP,65982.0,127161.0,-61179.0,AUD,48230.0,92542.0,-44312.0,CHF,7676.0,43026.0,-35350.0,CAD,30506.0,57448.0,-26942.0,NZD,19408.0,42055.0,-22647.0,111.614,1.16033,1.30289,0.71167,0.9719,1.30639,0.6523,up,down,up,up,up,up,up
2018-09-04,USD,43987.0,10501.0,33486.0,EUR,173335.0,165372.0,7963.0,JPY,47572.0,99504.0,-51932.0,GBP,64040.0,133653.0,-69613.0,AUD,31772.0,75803.0,-44031.0,CHF,7973.0,48367.0,-40394.0,CAD,34748.0,61055.0,-26307.0,NZD,16291.0,41185.0,-24894.0,111.322,1.15789,1.2852,0.7172,0.97409,1.31864,0.65498,up,down,down,down,up,down,up
2018-08-28,USD,41659.0,7088.0,34571.0,EUR,171359.0,178578.0,-7219.0,JPY,50230.0,96271.0,-46041.0,GBP,58662.0,135590.0,-76928.0,AUD,24792.0,69425.0,-44633.0,CHF,5884.0,50628.0,-44744.0,CAD,34111.0,58900.0,-24789.0,NZD,16445.0,40372.0,-23927.0,111.182,1.16929,1.28685,0.73337,0.97574,1.29314,0.67012,up,down,up,down,up,up,down
2018-08-21,USD,45042.0,10920.0,34122.0,EUR,188907.0,193748.0,-4841.0,JPY,54116.0,101522.0,-47406.0,GBP,68091.0,140429.0,-72338.0,AUD,25528.0,75735.0,-50207.0,CHF,6302.0,53520.0,-47218.0,CAD,32271.0,59292.0,-27021.0,NZD,15665.0,40808.0,-25143.0,110.263,1.15697,1.28908,0.73641,0.98429,1.30297,0.66863,up,up,up,down,up,down,down
2018-08-14,USD,45660.0,13627.0,32033.0,EUR,188428.0,190217.0,-1789.0,JPY,49369.0,107737.0,-58368.0,GBP,60028.0,120769.0,-60741.0,AUD,25649.0,77432.0,-51783.0,CHF,5424.0,51273.0,-45849.0,CAD,30627.0,56825.0,-26198.0,NZD,15723.0,42416.0,-26693.0,111.131,1.13426,1.27154,0.72381,0.99398,1.30545,0.65678,up,up,up,down,down,down,down
2018-08-07,USD,41799.0,11697.0,30102.0,EUR,177923.0,167358.0,10565.0,JPY,46136.0,108943.0,-62807.0,GBP,43930.0,102782.0,-58852.0,AUD,21364.0,75904.0,-54540.0,CHF,5728.0,51836.0,-46108.0,CAD,33269.0,58167.0,-24898.0,NZD,14051.0,38578.0,-24527.0,111.362,1.15973,1.29363,0.74176,0.99531,1.30512,0.67276,up,down,up,down,down,down,down
2018-07-31,USD,40760.0,12304.0,28456.0,EUR,174549.0,151724.0,22825.0,JPY,48016.0,116473.0,-68457.0,GBP,35001.0,82387.0,-47386.0,AUD,21642.0,73118.0,-51476.0,CHF,6190.0,50612.0,-44422.0,CAD,23679.0,55248.0,-31569.0,NZD,14454.0,38134.0,-23680.0,111.808,1.16896,1.3117,0.74254,0.98967,1.30045,0.68082,up,up,up,down,down,down,down
2018-07-24,USD,41132.0,15861.0,25271.0,EUR,179515.0,149875.0,29640.0,JPY,49993.0,123762.0,-73769.0,GBP,32178.0,78921.0,-46743.0,AUD,22676.0,68162.0,-45486.0,CHF,4764.0,50572.0,-45808.0,CAD,20084.0,64595.0,-44511.0,NZD,14977.0,39347.0,-24370.0,111.182,1.1683,1.31402,0.74153,0.99331,1.31527,0.67938,up,down,up,down,down,down,down
2018-07-17,USD,39314.0,20390.0,18924.0,EUR,177390.0,155983.0,21407.0,JPY,77021.0,135671.0,-58650.0,GBP,40841.0,79593.0,-38752.0,AUD,28530.0,69055.0,-40525.0,CHF,7320.0,49463.0,-42143.0,CAD,25594.0,73078.0,-47484.0,NZD,15392.0,40459.0,-25067.0,112.852,1.16589,1.31122,0.73848,0.99997,1.31892,0.67792,down,down,down,down,down,down,down
2018-07-10,USD,37670.0,18985.0,18685.0,EUR,179401.0,155044.0,24357.0,JPY,60563.0,100395.0,-39832.0,GBP,32043.0,72446.0,-40403.0,AUD,30112.0,71085.0,-40973.0,CHF,8308.0,48429.0,-40121.0,CAD,26586.0,79473.0,-52887.0,NZD,13170.0,39744.0,-26574.0,110.979,1.17421,1.32707,0.74556,0.99161,1.31089,0.68341,up,down,down,down,down,up,down
2018-07-03,USD,40326.0,21654.0,18672.0,EUR,189005.0,152258.0,36747.0,JPY,49990.0,88720.0,-38730.0,GBP,43775.0,72556.0,-28781.0,AUD,35061.0,74291.0,-39230.0,CHF,9599.0,50093.0,-40494.0,CAD,26934.0,76382.0,-49448.0,NZD,14522.0,40926.0,-26404.0,110.581,1.1655,1.31878,0.73841,0.99235,1.31381,0.67508,up,up,down,down,down,down,down
2018-06-26,USD,37927.0,19701.0,18226.0,EUR,190147.0,156243.0,33904.0,JPY,44430.0,78651.0,-34221.0,GBP,41491.0,63072.0,-21581.0,AUD,33105.0,74083.0,-40978.0,CHF,13242.0,51273.0,-38031.0,CAD,40866.0,73665.0,-32799.0,NZD,14898.0,32460.0,-17562.0,110.018,1.16452,1.32137,0.73896,0.98973,1.33058,0.68503,up,down,down,down,down,down,down
2018-06-19,USD,37341.0,19269.0,18072.0,EUR,190684.0,154566.0,36118.0,JPY,46565.0,82127.0,-35562.0,GBP,46892.0,66098.0,-19206.0,AUD,32212.0,75311.0,-43099.0,CHF,18837.0,50794.0,-31957.0,CAD,45738.0,59752.0,-14014.0,NZD,14656.0,30596.0,-15940.0,110.043,1.15867,1.31716,0.73739,0.99335,1.32851,0.68977,up,down,down,down,up,down,down
2018-06-12,USD,35074.0,30411.0,4663.0,EUR,236617.0,148392.0,88225.0,JPY,60609.0,55557.0,5052.0,GBP,69254.0,58285.0,10969.0,AUD,45318.0,60553.0,-15235.0,CHF,13020.0,50265.0,-37245.0,CAD,30168.0,45156.0,-14988.0,NZD,34836.0,27830.0,7006.0,110.352,1.1744,1.33706,0.75674,0.9865,1.3012,0.70048,up,down,down,down,up,up,down
2018-06-05,USD,33841.0,29427.0,4414.0,EUR,239904.0,150668.0,89236.0,JPY,52060.0,55497.0,-3437.0,GBP,78577.0,71232.0,7345.0,AUD,51719.0,71927.0,-20208.0,CHF,16349.0,55565.0,-39216.0,CAD,35266.0,51305.0,-16039.0,NZD,33307.0,28924.0,4383.0,109.771,1.17159,1.33857,0.76125,0.98405,1.29651,0.70109,up,down,down,down,up,up,down
2018-05-29,USD,34414.0,30490.0,3924.0,EUR,230927.0,137890.0,93037.0,JPY,63182.0,71218.0,-8036.0,GBP,71057.0,61580.0,9477.0,AUD,58656.0,81891.0,-23235.0,CHF,19744.0,63175.0,-43431.0,CAD,32696.0,48386.0,-15690.0,NZD,30945.0,29544.0,1401.0,108.747,1.1532,1.32361,0.75035,0.99119,1.30133,0.69012,up,up,down,down,up,up,down
2018-05-22,USD,30411.0,27825.0,2586.0,EUR,225960.0,116216.0,109744.0,JPY,73836.0,76603.0,-2767.0,GBP,56329.0,50628.0,5701.0,AUD,56063.0,77175.0,-21112.0,CHF,25386.0,62697.0,-37311.0,CAD,23555.0,49767.0,-26212.0,NZD,27077.0,28440.0,-1363.0,110.885,1.17768,1.34275,0.75726,0.99252,1.28173,0.69232,up,down,down,down,up,up,down
2018-05-15,USD,28694.0,28676.0,18.0,EUR,219317.0,104203.0,115114.0,JPY,64926.0,61246.0,3680.0,GBP,61361.0,55740.0,5621.0,AUD,72514.0,95620.0,-23106.0,CHF,25724.0,62117.0,-36393.0,CAD,30419.0,54075.0,-23656.0,NZD,28754.0,26801.0,1953.0,110.334,1.18366,1.35016,0.74674,1.00112,1.28746,0.68594,up,down,down,down,down,up,down
2018-05-08,USD,26058.0,26607.0,-549.0,EUR,226601.0,106096.0,120505.0,JPY,51812.0,57274.0,-5462.0,GBP,62194.0,53206.0,8988.0,AUD,62751.0,79517.0,-16766.0,CHF,25690.0,58292.0,-32602.0,CAD,33156.0,57017.0,-23861.0,NZD,29004.0,16458.0,12546.0,109.114,1.1863,1.35458,0.74505,1.00142,1.29445,0.69684,up,down,down,down,down,up,down
2018-05-01,USD,24780.0,26514.0,-1734.0,EUR,221011.0,100443.0,120568.0,JPY,57349.0,58754.0,-1405.0,GBP,84565.0,58193.0,26372.0,AUD,63321.0,68993.0,-5672.0,CHF,28810.0,48266.0,-19456.0,CAD,25940.0,53475.0,-27535.0,NZD,29899.0,13326.0,16573.0,109.845,1.19912,1.36118,0.74876,0.99618,1.28441,0.70032,up,down,down,down,down,up,down
2018-04-24,USD,21914.0,23695.0,-1781.0,EUR,216944.0,86350.0,130594.0,JPY,59253.0,58670.0,583.0,GBP,90186.0,52821.0,37365.0,AUD,49580.0,52976.0,-3396.0,CHF,29376.0,39601.0,-10225.0,CAD,23559.0,48703.0,-25144.0,NZD,39933.0,15499.0,24434.0,108.806,1.22304,1.39764,0.76026,0.97875,1.28321,0.71171,up,down,down,down,up,up,down
2018-04-17,USD,23278.0,25693.0,-2415.0,EUR,238829.0,87353.0,151476.0,JPY,49433.0,46842.0,2591.0,GBP,113252.0,65550.0,47702.0,AUD,29832.0,39987.0,-10155.0,CHF,24967.0,35488.0,-10521.0,CAD,28575.0,58899.0,-30324.0,NZD,47255.0,19652.0,27603.0,106.978,1.23677,1.42828,0.77619,0.96579,1.25472,0.7339,up,down,down,down,up,up,down
2018-04-10,USD,23544.0,25349.0,-1805.0,EUR,236344.0,88881.0,147463.0,JPY,49855.0,47094.0,2761.0,GBP,95267.0,52251.0,43016.0,AUD,38793.0,41589.0,-2796.0,CHF,18370.0,29114.0,-10744.0,CAD,28027.0,59699.0,-31672.0,NZD,41652.0,18825.0,22827.0,107.182,1.23541,1.41732,0.77586,0.95645,1.26002,0.73572,up,down,down,down,up,up,down
2018-04-03,USD,21990.0,23175.0,-1185.0,EUR,221327.0,86946.0,134381.0,JPY,48053.0,44481.0,3572.0,GBP,86643.0,46305.0,40338.0,AUD,46152.0,46227.0,-75.0,CHF,17908.0,27819.0,-9911.0,CAD,29558.0,61430.0,-31872.0,NZD,32948.0,14571.0,18377.0,106.601,1.22687,1.40531,0.76819,0.95841,1.28058,0.72543,up,down,down,down,up,up,down
2018-03-27,USD,24264.0,26024.0,-1760.0,EUR,234656.0,93592.0,141064.0,JPY,56544.0,60212.0,-3668.0,GBP,90239.0,56063.0,34176.0,AUD,51072.0,42998.0,8074.0,CHF,15992.0,25437.0,-9445.0,CAD,33518.0,60568.0,-27050.0,NZD,32749.0,14510.0,18239.0,105.32,1.24011,1.41536,0.76769,0.9464,1.28829,0.72657,up,down,down,down,up,down,down
2018-03-20,USD,20950.0,21014.0,-64.0,EUR,219434.0,86695.0,132739.0,JPY,47902.0,69901.0,-21999.0,GBP,71425.0,47618.0,23807.0,AUD,53750.0,35825.0,17925.0,CHF,17431.0,25677.0,-8246.0,CAD,78744.0,54184.0,24560.0,NZD,31078.0,11452.0,19626.0,106.523,1.22407,1.39968,0.76824,0.95643,1.30699,0.71828,up,down,down,down,up,down,down
2018-03-13,USD,22492.0,21645.0,847.0,EUR,239453.0,93073.0,146380.0,JPY,44296.0,123835.0,-79539.0,GBP,67190.0,59163.0,8027.0,AUD,38366.0,39145.0,-779.0,CHF,17190.0,23762.0,-6572.0,CAD,59919.0,40499.0,19420.0,NZD,34689.0,37505.0,-2816.0,106.562,1.23892,1.3961,0.78582,0.94392,1.29645,0.7323,up,down,down,down,up,down,down
2018-03-06,USD,24345.0,24466.0,-121.0,EUR,227354.0,94382.0,132972.0,JPY,50057.0,136902.0,-86845.0,GBP,61368.0,56104.0,5264.0,AUD,47469.0,44334.0,3135.0,CHF,17945.0,26422.0,-8477.0,CAD,54233.0,34668.0,19565.0,NZD,33091.0,33061.0,30.0,106.122,1.2403,1.38845,0.78272,0.94057,1.28739,0.72863,up,down,down,down,up,down,down
2018-02-27,USD,22735.0,24823.0,-2088.0,EUR,238287.0,100310.0,137977.0,JPY,44539.0,141190.0,-96651.0,GBP,62924.0,50237.0,12687.0,AUD,47255.0,37681.0,9574.0,CHF,15888.0,31887.0,-15999.0,CAD,54279.0,32059.0,22220.0,NZD,32179.0,33170.0,-991.0,107.319,1.22314,1.39043,0.77869,0.93888,1.27749,0.7233,up,down,up,down,up,up,down
2018-02-20,USD,23765.0,25802.0,-2037.0,EUR,229273.0,103147.0,126126.0,JPY,45634.0,153972.0,-108338.0,GBP,57953.0,50150.0,7803.0,AUD,47170.0,35295.0,11875.0,CHF,17063.0,32851.0,-15788.0,CAD,49373.0,26246.0,23127.0,NZD,29422.0,28478.0,944.0,107.316,1.23359,1.3995,0.78819,0.9356,1.26454,0.73458,down,up,up,down,up,down,down
2018-02-13,USD,24117.0,26970.0,-2853.0,EUR,230785.0,103496.0,127289.0,JPY,42299.0,157808.0,-115509.0,GBP,64164.0,49224.0,14940.0,AUD,49208.0,40127.0,9081.0,CHF,17763.0,37688.0,-19925.0,CAD,62535.0,30006.0,32529.0,NZD,28648.0,26428.0,2220.0,107.811,1.23494,1.38898,0.78579,0.93461,1.25911,0.72706,down,up,up,down,up,up,up
2018-02-06,USD,27554.0,31132.0,-3578.0,EUR,251369.0,110546.0,140823.0,JPY,39108.0,151984.0,-112876.0,GBP,81698.0,53831.0,27867.0,AUD,68273.0,54525.0,13748.0,CHF,16898.0,37139.0,-20241.0,CAD,69492.0,29328.0,40164.0,NZD,29316.0,25984.0,3332.0,109.545,1.23747,1.39399,0.79053,0.93563,1.24892,0.73384,down,down,up,down,up,up,down
2018-01-30,USD,28953.0,34740.0,-5787.0,EUR,258022.0,109280.0,148742.0,JPY,47828.0,162524.0,-114696.0,GBP,95667.0,63926.0,31741.0,AUD,63496.0,50345.0,13151.0,CHF,16673.0,37000.0,-20327.0,CAD,75296.0,41831.0,33465.0,NZD,29667.0,26197.0,3470.0,108.767,1.24016,1.41431,0.80823,0.93382,1.23331,0.73268,down,down,up,down,up,up,down
2018-01-23,USD,31170.0,35343.0,-4173.0,EUR,262175.0,117458.0,144717.0,JPY,37260.0,160130.0,-122870.0,GBP,99369.0,66324.0,33045.0,AUD,63551.0,46872.0,16679.0,CHF,14245.0,36360.0,-22115.0,CAD,69446.0,46889.0,22557.0,NZD,24620.0,26086.0,-1466.0,110.298,1.22973,1.39941,0.79965,0.95758,1.24168,0.73514,down,down,up,down,down,up,down
2018-01-16,USD,34090.0,35363.0,-1273.0,EUR,254344.0,114854.0,139490.0,JPY,38152.0,157502.0,-119350.0,GBP,84661.0,58457.0,26204.0,AUD,50348.0,40274.0,10074.0,CHF,14233.0,35339.0,-21106.0,CAD,61473.0,43917.0,17556.0,NZD,17795.0,25786.0,-7991.0,110.46,1.22593,1.37898,0.79578,0.95922,1.24338,0.72651,down,up,up,down,down,up,up
2018-01-09,USD,33449.0,32623.0,826.0,EUR,242053.0,97362.0,144691.0,JPY,37376.0,162912.0,-125536.0,GBP,85039.0,59547.0,25492.0,AUD,52347.0,46889.0,5458.0,CHF,18523.0,40445.0,-21922.0,CAD,58581.0,41120.0,17461.0,NZD,17304.0,28321.0,-11017.0,112.637,1.19353,1.35391,0.78231,0.98215,1.24628,0.71592,down,up,up,up,down,up,up
2018-01-02,USD,34204.0,32045.0,2159.0,EUR,236808.0,108940.0,127868.0,JPY,39592.0,161358.0,-121766.0,GBP,93611.0,77376.0,16235.0,AUD,45175.0,65201.0,-20026.0,CHF,24984.0,41216.0,-16232.0,CAD,49297.0,34558.0,14739.0,NZD,15509.0,32494.0,-16985.0,112.267,1.20572,1.35862,0.78253,0.97154,1.25111,0.70987,down,up,up,down,down,up,up
2017-12-26,USD,28751.0,26293.0,2458.0,EUR,208913.0,116765.0,92148.0,JPY,44269.0,160355.0,-116086.0,GBP,76354.0,63678.0,12676.0,AUD,38210.0,51849.0,-13639.0,CHF,31959.0,45861.0,-13902.0,CAD,42372.0,25026.0,17346.0,NZD,18140.0,35726.0,-17586.0,113.223,1.18576,1.33728,0.77266,0.98938,1.26821,0.70365,down,up,up,up,down,down,up
2017-12-19,USD,26355.0,22487.0,3868.0,EUR,198398.0,112174.0,86224.0,JPY,36874.0,151247.0,-114373.0,GBP,77109.0,56721.0,20388.0,AUD,38012.0,50672.0,-12660.0,CHF,29875.0,47270.0,-17395.0,CAD,68451.0,22550.0,45901.0,NZD,19456.0,36075.0,-16619.0,112.876,1.18376,1.3383,0.7661,0.98479,1.28754,0.69689,down,up,up,up,down,down,up
2017-12-12,USD,24845.0,30530.0,-5685.0,EUR,206027.0,92138.0,113889.0,JPY,31747.0,145870.0,-114123.0,GBP,82611.0,71223.0,11388.0,AUD,93384.0,52664.0,40720.0,CHF,19349.0,48114.0,-28765.0,CAD,62198.0,20238.0,41960.0,NZD,23811.0,37239.0,-13428.0,113.534,1.17404,1.33156,0.75545,0.99147,1.28619,0.69315,down,up,up,up,down,down,up
2017-12-05,USD,24369.0,32845.0,-8476.0,EUR,205400.0,112294.0,93106.0,JPY,34766.0,149033.0,-114267.0,GBP,89270.0,82864.0,6406.0,AUD,83634.0,43306.0,40328.0,CHF,17891.0,47458.0,-29567.0,CAD,66467.0,24001.0,42466.0,NZD,24228.0,37121.0,-12893.0,112.583,1.18245,1.34411,0.76065,0.98693,1.26818,0.68716,down,up,up,up,down,down,up
